Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,5.536ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
,6.144ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,6.720ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,10.02ms,Serial1,0CF00400,Data,8,FE FF 9D 26 1C FF FF FF,176A,
,20.54ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,21.12ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,21.70ms,Serial1,18EF0600,Data,8,64 0E 95 00 FF FF FF FF,63C3,
,21.73ms,Serial1,18FEF500,Data,8,C9 FF FF FF FF 38 FF FF,21D5,
,23.20ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,24.42ms,Serial1,04EF0006,Data,8,64 15 15 F0 0B 19 A9 0E,7B4F,
,30.05ms,Serial1,0CF00400,Data,8,FE FF 9D 28 1C FF FF FF,2095,
,40.61ms,Serial1,0CF00300,Data,8,FF 00 24 FF 07 FF FF FF,5606,
,41.18ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,41.22ms,Serial1,18EFFF00,Data,8,64 10 01 01 D7 02 05 7D,2D32,
,43.17ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,44.93ms,Serial1,04EF0006,Data,8,64 15 16 F0 11 19 A9 0E,3220,
,45.09ms,Serial1,000C7F78,Data,8,FF 00 00 FF FF FF FF FF,4559,
,45.70ms,Serial1,000C7FFD,Data,8,00 05 87 F8 FF FF FF FF,6E74,
,46.14ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,59.96ms,Serial1,0CF00300,Data,8,FF 00 23 FF 07 FF FF FF,0CC2,
,60.54ms,Serial1,0CEFFF00,Data,8,64 06 2D 7D FF FF FF FF,1DB3,
,61.11ms,Serial1,18FE6900,Data,8,4A 24 0A 26 FF FF 60 FE,7D16,
,62.71ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,63.39ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,64.63ms,Serial1,04EF0006,Data,8,64 15 17 F0 0B 19 A9 0E,4717,
,70.17ms,Serial1,0CF00400,Data,8,FE FF 9D 2A 1C FF FF FF,2ADC,
,80.09ms,Serial1,0CF00300,Data,8,FF 00 22 FF 07 FF FF FF,12EE,
,80.67ms,Serial1,0CEFFF00,Data,8,64 06 2B 7D FF FF FF FF,595B,
,83.13ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,84.38ms,Serial1,04EF0006,Data,8,64 15 18 F0 11 19 A9 0E,4231,
,84.92ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,85.50ms,Serial1,0CFFFF47,Data,8,5D FF FF F3 FF FF FF FF,66E2,
,86.11ms,Serial1,0CFE4347,Data,8,00 00 FF FF 3F FF FF FF,3824,
