Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,72.48ms,Serial1,18FEF200,Data,8,1F 00 FF FF FF FF FF FF,0152,
,80.00ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,,Fo
,81.76ms,Serial1,,,,,,Form
,82.34ms,Serial1,0CF00400,Data,8,FE FF 9A 68 1C FF FF FF,7DDA,
,82.37ms,Serial1,0CFE4947,Data,8,FF FF FF FF FF FF FF FF,2E1A,
,83.07ms,Serial1,00067F21,Data,8,00 00 FF FF 3F FF FF FF,3824,
,83.52ms,Serial1,0CFE4447,Data,8,00 00 FF FF 3F FF FF FF,1F64,
,91.23ms,Serial1,0CF00300,Data,8,FF 00 22 FF 08 FF FF FF,785F,
,91.81ms,Serial1,0CEFFF00,Data,8,64 06 28 7D FF FF FF FF,7B2F,
,92.38ms,Serial1,18EF0600,Data,8,64 0E A7 00 FF FF FF FF,2014,
,99.97ms,Serial1,,,,,,
