Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,171.6ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,172.2ms,Serial1,04EF0006,Data,8,64 15 12 F0 00 00 A9 0E,70B0,
,180.0ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,180.5ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,180.6ms,Serial1,18EF0600,Data,8,64 0E DF 00 FF FF FF FF,4798,
,189.4ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,191.2ms,Serial1,0DEF0647,Data,8,01 04 FF FF FF FF FF F1,59F0,
,191.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,192.9ms,Serial1,04EF0006,Data,8,64 15 13 F0 00 00 A9 0E,6E9C,
,193.0ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,193.5ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,200.0ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,200.5ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,200.6ms,Serial1,18EFFF00,Data,8,64 10 0B 0B 20 03 00 7D,7656,
,201.1ms,Serial1,18FEF600,Data,8,FF 00 4D FF 00 FF FF FF,5EA1,
,209.4ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,212.2ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,212.2ms,Serial1,04EF0006,Data,8,64 15 14 F0 00 00 A9 0E,3458,
,220.0ms,Serial1,0CF00300,Data,8,FF 00 00 FF 07 FF FF FF,38CB,
,220.0ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,229.4ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
,231.6ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,232.8ms,Serial1,04EF0006,Data,8,64 15 15 F0 00 00 A9 0E,2A74,
,232.8ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,233.3ms,Serial1,18FFFF06,Data,8,73 FF FF FF FF FF FF FF,05EE,
,240.0ms,Serial1,0CF00300,Data,8,FF 00 00 FF 06 FF FF FF,2633,
,240.0ms,Serial1,0CEFFF00,Data,8,64 06 00 7D FF FF FF FF,59AB,
,249.4ms,Serial1,0CF00400,Data,8,F0 FF 7D 00 00 FF FF FF,7B84,
