Marked,Time,Serial Bus,ID,Type,DLC,Data,CRC,Errors
,330.5ms,Serial1,04EF0006,Data,8,64 15 19 F0 73 19 A9 0E,74EA,
,341.1ms,Serial1,0CEFFF00,Data,8,FF 00 20 FF 07 FF FF FF 64 06 25 7D FF FF FF FF,294A,
,341.1ms,Serial1,18FEF200,Data,8,1E 00 FF FF FF FF FF FF,5662,
,348.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,350.6ms,Serial1,0CF00400,Data,8,FE FF 99 3C 1C FF FF FF,1EFF,
,351.1ms,Serial1,,,,64 15 1A F0 D0 18 A9 0E,3A8B,
,351.1ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,351.7ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,360.7ms,Serial1,0CF00300,Data,8,FF 00 1F FF 07 FF FF FF,3F04,
,361.3ms,Serial1,0CEFFF00,Data,8,64 06 24 7D FF FF FF FF,3766,
,361.3ms,Serial1,18EF0600,Data,8,64 0E F5 00 FF FF FF FF,5944,
,368.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
,369.9ms,Serial1,,,,,,
,?,Serial1,0CF00400,Data,8,FE FF 97 5C 1C FF FF FF,086C,
,550.5ms,Serial1,04EF0006,Data,8,64 15 14 F0 C6 18 A9 0E,6838,
,551.1ms,Serial1,0CFFFF47,Data,8,5E FF FF FF FF FF FF FF,679D,
,551.7ms,Serial1,18FEF147,Data,8,FF 00 00 FF FF FF FF FF,4559,
,552.8ms,Serial1,0CFFFE06,Data,8,5C 53 1D 53 1D FF FF FF,7866,
,552.8ms,Serial1,18FEFC47,Data,8,FF FF FF FF FF FF FF FF,5238,
,553.4ms,Serial1,18EF0047,Data,8,F2 20 61 0F FF FF FF FF,180E,
,554.0ms,Serial1,18F00647,Data,8,FF CF FF FF FF FF FF FF,7671,
,554.6ms,Serial1,1CFDDF47,Data,8,FC FF FF FF FF FF FF FF,5009,
,555.2ms,Serial1,18FFFB06,Data,8,00 05 86 F8 FF FF FF FF,7058,
,555.8ms,Serial1,18F00503,Data,8,7D FF FF FF FF FF FF FF,115D,
,560.5ms,Serial1,0CF00300,Data,8,FF 00 19 FF 06 FF FF FF,6514,
,561.0ms,Serial1,0CEFFF00,Data,8,64 06 0A 7D FF FF FF FF,510A,
,561.1ms,Serial1,18EF0600,Data,8,64 0E 09 00 FF FF FF FF,1F8C,
,568.8ms,Serial1,0DEF0603,Data,8,01 01 FF FF FF FF FF F5,5242,
